image_path,question,answer
jpg/image_00089.jpg,Is this a Hibiscus?,No
jpg/image_00090.jpg,What is the name of this flower?,Rose
jpg/image_00090.jpg,What color are the petals?,Red
jpg/image_00090.jpg,How many petals are visible?,Five
jpg/image_00090.jpg,Does this flower have pointed petals?,Yes
jpg/image_00090.jpg,Is this a Rose?,Yes
jpg/image_00090.jpg,Is this a Tulip?,No
jpg/image_00091.jpg,What is the name of this flower?,Rose
jpg/image_00091.jpg,What color are the petals?,Red
jpg/image_00091.jpg,How many petals are visible?,Five
jpg/image_00091.jpg,Does this flower have pointed petals?,Yes
jpg/image_00091.jpg,Is this a Rose?,Yes
jpg/image_00091.jpg,Is this a Orchid?,No
jpg/image_00092.jpg,What is the name of this flower?,Rose
jpg/image_00092.jpg,What color are the petals?,Red
jpg/image_00092.jpg,How many petals are visible?,Five
jpg/image_00092.jpg,Does this flower have pointed petals?,Yes
jpg/image_00092.jpg,Is this a Rose?,Yes
jpg/image_00092.jpg,Is this a Tulip?,No
jpg/image_00093.jpg,What is the name of this flower?,Rose
jpg/image_00093.jpg,What color are the petals?,Red
jpg/image_00093.jpg,How many petals are visible?,Five
jpg/image_00093.jpg,Does this flower have pointed petals?,Yes
jpg/image_00093.jpg,Is this a Rose?,Yes
jpg/image_00093.jpg,Is this a Daisy?,No
jpg/image_00094.jpg,What is the name of this flower?,Rose
jpg/image_00094.jpg,What color are the petals?,Red
jpg/image_00094.jpg,How many petals are visible?,Five
jpg/image_00094.jpg,Does this flower have pointed petals?,Yes
jpg/image_00094.jpg,Is this a Rose?,Yes
jpg/image_00094.jpg,Is this a Lotus?,No
jpg/image_00095.jpg,What is the name of this flower?,Rose
jpg/image_00095.jpg,What color are the petals?,Red
jpg/image_00095.jpg,How many petals are visible?,Five
jpg/image_00095.jpg,Does this flower have pointed petals?,Yes
jpg/image_00095.jpg,Is this a Rose?,Yes
jpg/image_00095.jpg,Is this a Lotus?,No
jpg/image_00096.jpg,What is the name of this flower?,Rose
jpg/image_00096.jpg,What color are the petals?,Red
jpg/image_00096.jpg,How many petals are visible?,Five
jpg/image_00096.jpg,Does this flower have pointed petals?,Yes
jpg/image_00096.jpg,Is this a Rose?,Yes
jpg/image_00096.jpg,Is this a Orchid?,No
jpg/image_00097.jpg,What is the name of this flower?,Rose
jpg/image_00097.jpg,What color are the petals?,Red
jpg/image_00097.jpg,How many petals are visible?,Five
jpg/image_00097.jpg,Does this flower have pointed petals?,Yes
jpg/image_00097.jpg,Is this a Rose?,Yes
jpg/image_00097.jpg,Is this a Marigold?,No
jpg/image_00098.jpg,What is the name of this flower?,Rose
jpg/image_00098.jpg,What color are the petals?,Red
jpg/image_00098.jpg,How many petals are visible?,Five
jpg/image_00098.jpg,Does this flower have pointed petals?,Yes
jpg/image_00098.jpg,Is this a Rose?,Yes
jpg/image_00098.jpg,Is this a Marigold?,No
jpg/image_00099.jpg,What is the name of this flower?,Rose
jpg/image_00099.jpg,What color are the petals?,Red
jpg/image_00099.jpg,How many petals are visible?,Five
jpg/image_00099.jpg,Does this flower have pointed petals?,Yes
jpg/image_00099.jpg,Is this a Rose?,Yes
jpg/image_00099.jpg,Is this a Daffodil?,No
jpg/image_00100.jpg,What is the name of this flower?,Rose
jpg/image_00100.jpg,What color are the petals?,Red
jpg/image_00100.jpg,How many petals are visible?,Five
jpg/image_00100.jpg,Does this flower have pointed petals?,Yes
jpg/image_00100.jpg,Is this a Rose?,Yes
jpg/image_00100.jpg,Is this a Daisy?,No
jpg/image_00101.jpg,What is the name of this flower?,Rose
jpg/image_00101.jpg,What color are the petals?,Red
jpg/image_00101.jpg,How many petals are visible?,Five
jpg/image_00101.jpg,Does this flower have pointed petals?,Yes
jpg/image_00101.jpg,Is this a Rose?,Yes
jpg/image_00101.jpg,Is this a Tulip?,No
jpg/image_00102.jpg,What is the name of this flower?,Rose
jpg/image_00102.jpg,What color are the petals?,Red
jpg/image_00102.jpg,How many petals are visible?,Five
jpg/image_00102.jpg,Does this flower have pointed petals?,Yes
jpg/image_00102.jpg,Is this a Rose?,Yes
jpg/image_00102.jpg,Is this a Lotus?,No
jpg/image_00103.jpg,What is the name of this flower?,Rose
jpg/image_00103.jpg,What color are the petals?,Red
jpg/image_00103.jpg,How many petals are visible?,Five
jpg/image_00103.jpg,Does this flower have pointed petals?,Yes
jpg/image_00103.jpg,Is this a Rose?,Yes
jpg/image_00103.jpg,Is this a Hibiscus?,No
jpg/image_00104.jpg,What is the name of this flower?,Rose
jpg/image_00104.jpg,What color are the petals?,Red
jpg/image_00104.jpg,How many petals are visible?,Five
jpg/image_00104.jpg,Does this flower have pointed petals?,Yes
jpg/image_00104.jpg,Is this a Rose?,Yes
jpg/image_00104.jpg,Is this a Sunflower?,No
jpg/image_00105.jpg,What is the name of this flower?,Rose
jpg/image_00105.jpg,What color are the petals?,Red
jpg/image_00105.jpg,How many petals are visible?,Five
jpg/image_00105.jpg,Does this flower have pointed petals?,Yes
jpg/image_00105.jpg,Is this a Rose?,Yes
jpg/image_00105.jpg,Is this a Lily?,No
jpg/image_00106.jpg,What is the name of this flower?,Rose
jpg/image_00106.jpg,What color are the petals?,Red
jpg/image_00106.jpg,How many petals are visible?,Five
jpg/image_00106.jpg,Does this flower have pointed petals?,Yes
jpg/image_00106.jpg,Is this a Rose?,Yes
jpg/image_00106.jpg,Is this a Sunflower?,No
jpg/image_00107.jpg,What is the name of this flower?,Rose
jpg/image_00107.jpg,What color are the petals?,Red
jpg/image_00107.jpg,How many petals are visible?,Five
jpg/image_00107.jpg,Does this flower have pointed petals?,Yes
jpg/image_00107.jpg,Is this a Rose?,Yes
jpg/image_00107.jpg,Is this a Tulip?,No
jpg/image_00108.jpg,What is the name of this flower?,Rose
jpg/image_00108.jpg,What color are the petals?,Red
jpg/image_00108.jpg,How many petals are visible?,Five
jpg/image_00108.jpg,Does this flower have pointed petals?,Yes
jpg/image_00108.jpg,Is this a Rose?,Yes
jpg/image_00108.jpg,Is this a Tulip?,No
jpg/image_00109.jpg,What is the name of this flower?,Rose
jpg/image_00109.jpg,What color are the petals?,Red
jpg/image_00109.jpg,How many petals are visible?,Five
jpg/image_00109.jpg,Does this flower have pointed petals?,Yes
jpg/image_00109.jpg,Is this a Rose?,Yes
jpg/image_00109.jpg,Is this a Marigold?,No
jpg/image_00110.jpg,What is the name of this flower?,Rose
jpg/image_00110.jpg,What color are the petals?,Red
jpg/image_00110.jpg,How many petals are visible?,Five
jpg/image_00110.jpg,Does this flower have pointed petals?,Yes
jpg/image_00110.jpg,Is this a Rose?,Yes
jpg/image_00110.jpg,Is this a Sunflower?,No
jpg/image_00111.jpg,What is the name of this flower?,Rose
jpg/image_00111.jpg,What color are the petals?,Red
jpg/image_00111.jpg,How many petals are visible?,Five
jpg/image_00111.jpg,Does this flower have pointed petals?,Yes
jpg/image_00111.jpg,Is this a Rose?,Yes
jpg/image_00111.jpg,Is this a Marigold?,No
jpg/image_00112.jpg,What is the name of this flower?,Rose
jpg/image_00112.jpg,What color are the petals?,Red
jpg/image_00112.jpg,How many petals are visible?,Five
jpg/image_00112.jpg,Does this flower have pointed petals?,Yes
jpg/image_00112.jpg,Is this a Rose?,Yes
jpg/image_00112.jpg,Is this a Marigold?,No
jpg/image_00113.jpg,What is the name of this flower?,Rose
jpg/image_00113.jpg,What color are the petals?,Red
jpg/image_00113.jpg,How many petals are visible?,Five
jpg/image_00113.jpg,Does this flower have pointed petals?,Yes
jpg/image_00113.jpg,Is this a Rose?,Yes
jpg/image_00113.jpg,Is this a Hibiscus?,No
jpg/image_00114.jpg,What is the name of this flower?,Rose
jpg/image_00114.jpg,What color are the petals?,Red
jpg/image_00114.jpg,How many petals are visible?,Five
jpg/image_00114.jpg,Does this flower have pointed petals?,Yes
jpg/image_00114.jpg,Is this a Rose?,Yes
jpg/image_00114.jpg,Is this a Lotus?,No
jpg/image_00115.jpg,What is the name of this flower?,Rose
jpg/image_00115.jpg,What color are the petals?,Red
jpg/image_00115.jpg,How many petals are visible?,Five
jpg/image_00115.jpg,Does this flower have pointed petals?,Yes
jpg/image_00115.jpg,Is this a Rose?,Yes
jpg/image_00115.jpg,Is this a Orchid?,No
jpg/image_00116.jpg,What is the name of this flower?,Rose
jpg/image_00116.jpg,What color are the petals?,Red
jpg/image_00116.jpg,How many petals are visible?,Five
jpg/image_00116.jpg,Does this flower have pointed petals?,Yes
jpg/image_00116.jpg,Is this a Rose?,Yes
jpg/image_00116.jpg,Is this a Lotus?,No
jpg/image_00117.jpg,What is the name of this flower?,Rose
jpg/image_00117.jpg,What color are the petals?,Red
jpg/image_00117.jpg,How many petals are visible?,Five
jpg/image_00117.jpg,Does this flower have pointed petals?,Yes
jpg/image_00117.jpg,Is this a Rose?,Yes
jpg/image_00117.jpg,Is this a Lily?,No
jpg/image_00118.jpg,What is the name of this flower?,Rose
jpg/image_00118.jpg,What color are the petals?,Red
jpg/image_00118.jpg,How many petals are visible?,Five
jpg/image_00118.jpg,Does this flower have pointed petals?,Yes
jpg/image_00118.jpg,Is this a Rose?,Yes
jpg/image_00118.jpg,Is this a Sunflower?,No
jpg/image_00119.jpg,What is the name of this flower?,Rose
jpg/image_00119.jpg,What color are the petals?,Red
jpg/image_00119.jpg,How many petals are visible?,Five
jpg/image_00119.jpg,Does this flower have pointed petals?,Yes
jpg/image_00119.jpg,Is this a Rose?,Yes
jpg/image_00119.jpg,Is this a Lotus?,No
jpg/image_00120.jpg,What is the name of this flower?,Rose
jpg/image_00120.jpg,What color are the petals?,Red
jpg/image_00120.jpg,How many petals are visible?,Five
jpg/image_00120.jpg,Does this flower have pointed petals?,Yes
jpg/image_00120.jpg,Is this a Rose?,Yes
jpg/image_00120.jpg,Is this a Orchid?,No
jpg/image_00121.jpg,What is the name of this flower?,Rose
jpg/image_00121.jpg,What color are the petals?,Red
jpg/image_00121.jpg,How many petals are visible?,Five
jpg/image_00121.jpg,Does this flower have pointed petals?,Yes
jpg/image_00121.jpg,Is this a Rose?,Yes
jpg/image_00121.jpg,Is this a Daffodil?,No
jpg/image_00122.jpg,What is the name of this flower?,Rose
jpg/image_00122.jpg,What color are the petals?,Red
jpg/image_00122.jpg,How many petals are visible?,Five
jpg/image_00122.jpg,Does this flower have pointed petals?,Yes
jpg/image_00122.jpg,Is this a Rose?,Yes
jpg/image_00122.jpg,Is this a Sunflower?,No
jpg/image_00123.jpg,What is the name of this flower?,Rose
jpg/image_00123.jpg,What color are the petals?,Red
jpg/image_00123.jpg,How many petals are visible?,Five
jpg/image_00123.jpg,Does this flower have pointed petals?,Yes
jpg/image_00123.jpg,Is this a Rose?,Yes
jpg/image_00123.jpg,Is this a Orchid?,No
jpg/image_00124.jpg,What is the name of this flower?,Rose
jpg/image_00124.jpg,What color are the petals?,Red
jpg/image_00124.jpg,How many petals are visible?,Five
jpg/image_00124.jpg,Does this flower have pointed petals?,Yes
jpg/image_00124.jpg,Is this a Rose?,Yes
jpg/image_00124.jpg,Is this a Marigold?,No
jpg/image_00125.jpg,What is the name of this flower?,Rose
jpg/image_00125.jpg,What color are the petals?,Red
jpg/image_00125.jpg,How many petals are visible?,Five
jpg/image_00125.jpg,Does this flower have pointed petals?,Yes
jpg/image_00125.jpg,Is this a Rose?,Yes
jpg/image_00125.jpg,Is this a Tulip?,No
jpg/image_00126.jpg,What is the name of this flower?,Rose
jpg/image_00126.jpg,What color are the petals?,Red
jpg/image_00126.jpg,How many petals are visible?,Five
jpg/image_00126.jpg,Does this flower have pointed petals?,Yes
jpg/image_00126.jpg,Is this a Rose?,Yes
jpg/image_00126.jpg,Is this a Hibiscus?,No
jpg/image_00127.jpg,What is the name of this flower?,Rose
jpg/image_00127.jpg,What color are the petals?,Red
jpg/image_00127.jpg,How many petals are visible?,Five
jpg/image_00127.jpg,Does this flower have pointed petals?,Yes
jpg/image_00127.jpg,Is this a Rose?,Yes
jpg/image_00127.jpg,Is this a Lily?,No
jpg/image_00128.jpg,What is the name of this flower?,Rose
jpg/image_00128.jpg,What color are the petals?,Red
jpg/image_00128.jpg,How many petals are visible?,Five
jpg/image_00128.jpg,Does this flower have pointed petals?,Yes
jpg/image_00128.jpg,Is this a Rose?,Yes
jpg/image_00128.jpg,Is this a Orchid?,No
jpg/image_00129.jpg,What is the name of this flower?,Rose
jpg/image_00129.jpg,What color are the petals?,Red
jpg/image_00129.jpg,How many petals are visible?,Five
jpg/image_00129.jpg,Does this flower have pointed petals?,Yes
jpg/image_00129.jpg,Is this a Rose?,Yes
jpg/image_00129.jpg,Is this a Lotus?,No
jpg/image_00130.jpg,What is the name of this flower?,Rose
jpg/image_00130.jpg,What color are the petals?,Red
jpg/image_00130.jpg,How many petals are visible?,Five
jpg/image_00130.jpg,Does this flower have pointed petals?,Yes
jpg/image_00130.jpg,Is this a Rose?,Yes
jpg/image_00130.jpg,Is this a Tulip?,No
jpg/image_00131.jpg,What is the name of this flower?,Rose
jpg/image_00131.jpg,What color are the petals?,Red
jpg/image_00131.jpg,How many petals are visible?,Five
jpg/image_00131.jpg,Does this flower have pointed petals?,Yes
jpg/image_00131.jpg,Is this a Rose?,Yes
jpg/image_00131.jpg,Is this a Lotus?,No
jpg/image_00132.jpg,What is the name of this flower?,Rose
jpg/image_00132.jpg,What color are the petals?,Red
jpg/image_00132.jpg,How many petals are visible?,Five
jpg/image_00132.jpg,Does this flower have pointed petals?,Yes
jpg/image_00132.jpg,Is this a Rose?,Yes
jpg/image_00132.jpg,Is this a Sunflower?,No
jpg/image_00133.jpg,What is the name of this flower?,Rose
jpg/image_00133.jpg,What color are the petals?,Red
jpg/image_00133.jpg,How many petals are visible?,Five
jpg/image_00133.jpg,Does this flower have pointed petals?,Yes
jpg/image_00133.jpg,Is this a Rose?,Yes
jpg/image_00133.jpg,Is this a Orchid?,No
jpg/image_00134.jpg,What is the name of this flower?,Rose
jpg/image_00134.jpg,What color are the petals?,Red
jpg/image_00134.jpg,How many petals are visible?,Five
jpg/image_00134.jpg,Does this flower have pointed petals?,Yes
jpg/image_00134.jpg,Is this a Rose?,Yes
jpg/image_00134.jpg,Is this a Lotus?,No
jpg/image_00135.jpg,What is the name of this flower?,Rose
jpg/image_00135.jpg,What color are the petals?,Red
jpg/image_00135.jpg,How many petals are visible?,Five
jpg/image_00135.jpg,Does this flower have pointed petals?,Yes
jpg/image_00135.jpg,Is this a Rose?,Yes
jpg/image_00135.jpg,Is this a Daisy?,No
jpg/image_00136.jpg,What is the name of this flower?,Rose
jpg/image_00136.jpg,What color are the petals?,Red
jpg/image_00136.jpg,How many petals are visible?,Five
jpg/image_00136.jpg,Does this flower have pointed petals?,Yes
jpg/image_00136.jpg,Is this a Rose?,Yes
jpg/image_00136.jpg,Is this a Tulip?,No
jpg/image_00137.jpg,What is the name of this flower?,Rose
jpg/image_00137.jpg,What color are the petals?,Red
jpg/image_00137.jpg,How many petals are visible?,Five
jpg/image_00137.jpg,Does this flower have pointed petals?,Yes
jpg/image_00137.jpg,Is this a Rose?,Yes
jpg/image_00137.jpg,Is this a Daffodil?,No
jpg/image_00138.jpg,What is the name of this flower?,Rose
jpg/image_00138.jpg,What color are the petals?,Red
jpg/image_00138.jpg,How many petals are visible?,Five
jpg/image_00138.jpg,Does this flower have pointed petals?,Yes
jpg/image_00138.jpg,Is this a Rose?,Yes
jpg/image_00138.jpg,Is this a Tulip?,No
jpg/image_00139.jpg,What is the name of this flower?,Rose
jpg/image_00139.jpg,What color are the petals?,Red
jpg/image_00139.jpg,How many petals are visible?,Five
jpg/image_00139.jpg,Does this flower have pointed petals?,Yes
jpg/image_00139.jpg,Is this a Rose?,Yes
jpg/image_00139.jpg,Is this a Lotus?,No
jpg/image_00140.jpg,What is the name of this flower?,Rose
jpg/image_00140.jpg,What color are the petals?,Red
jpg/image_00140.jpg,How many petals are visible?,Five
jpg/image_00140.jpg,Does this flower have pointed petals?,Yes
jpg/image_00140.jpg,Is this a Rose?,Yes
jpg/image_00140.jpg,Is this a Lotus?,No
jpg/image_00141.jpg,What is the name of this flower?,Rose
jpg/image_00141.jpg,What color are the petals?,Red
jpg/image_00141.jpg,How many petals are visible?,Five
jpg/image_00141.jpg,Does this flower have pointed petals?,Yes
jpg/image_00141.jpg,Is this a Rose?,Yes
jpg/image_00141.jpg,Is this a Lily?,No
jpg/image_00142.jpg,What is the name of this flower?,Rose
jpg/image_00142.jpg,What color are the petals?,Red
jpg/image_00142.jpg,How many petals are visible?,Five
jpg/image_00142.jpg,Does this flower have pointed petals?,Yes
jpg/image_00142.jpg,Is this a Rose?,Yes
jpg/image_00142.jpg,Is this a Daffodil?,No
jpg/image_00143.jpg,What is the name of this flower?,Rose
jpg/image_00143.jpg,What color are the petals?,Red
jpg/image_00143.jpg,How many petals are visible?,Five
jpg/image_00143.jpg,Does this flower have pointed petals?,Yes
jpg/image_00143.jpg,Is this a Rose?,Yes
jpg/image_00143.jpg,Is this a Hibiscus?,No
jpg/image_00144.jpg,What is the name of this flower?,Rose
jpg/image_00144.jpg,What color are the petals?,Red
jpg/image_00144.jpg,How many petals are visible?,Five
jpg/image_00144.jpg,Does this flower have pointed petals?,Yes
jpg/image_00144.jpg,Is this a Rose?,Yes
jpg/image_00144.jpg,Is this a Lily?,No
jpg/image_00145.jpg,What is the name of this flower?,Rose
jpg/image_00145.jpg,What color are the petals?,Red
jpg/image_00145.jpg,How many petals are visible?,Five
jpg/image_00145.jpg,Does this flower have pointed petals?,Yes
jpg/image_00145.jpg,Is this a Rose?,Yes
jpg/image_00145.jpg,Is this a Sunflower?,No
jpg/image_00146.jpg,What is the name of this flower?,Rose
jpg/image_00146.jpg,What color are the petals?,Red
jpg/image_00146.jpg,How many petals are visible?,Five
jpg/image_00146.jpg,Does this flower have pointed petals?,Yes
jpg/image_00146.jpg,Is this a Rose?,Yes
jpg/image_00146.jpg,Is this a Daffodil?,No
jpg/image_00147.jpg,What is the name of this flower?,Rose
jpg/image_00147.jpg,What color are the petals?,Red
jpg/image_00147.jpg,How many petals are visible?,Five
jpg/image_00147.jpg,Does this flower have pointed petals?,Yes
jpg/image_00147.jpg,Is this a Rose?,Yes
